tipo relacao,valor da correlacao,MeSH Disease Terms Concatanados,MeSH Disease Term Concatenados
n para 1,"0,21741989913857800",Carcinoma; hepatocelular,Exantema
n para 1,"0,1600207485202940",Carcinoma; pulmão de células não pequenas,Exantema
n para 1,"0,12837411593813300",Colite; ulcerosa,Exantema
n para 1,"0,11355069398934700",Espondilite; anquilosing,Exantema
n para 1,"0,24792061071571300",Hepatite C; crônica,Exantema
n para 1,"0,15931206607025600",Insuficiência renal; crônica,Exantema
n para 1,"0,36389976229172300",Leucemia; linfóide,Exantema
n para 1,"0,474655128856718",Leucemia; mielóide,Exantema
n para 1,"0,5178255328915210",Leucemia; mielóide; aguda,Exantema
n para 1,"0,4751927795152150",Leucemia; promielocítica; aguda,Exantema
n para 1,"0,6056495148638230",Linfoma; células T.; cutânea,Exantema
n para 1,"0,428831810431362",Linfoma; não-Hodgkin,Exantema
n para 1,"0,20350088637931",Lúpus erytematoso; sistêmico,Exantema
n para 1,"0,5854375261923340",Malária; falciparum,Exantema
n para 1,"0,15426513778566700",Recorrência da neoplasia; local,Exantema
n para 1,"0,11861952266075100",Rinite; alérgica; sazonal,Exantema
n para 1,"0,40508228800901900",Sarcoma; Kaposi,Exantema
n para 1,"0,237327915490751",Scleroderma; sistêmico,Exantema
n para 1,"0,1074665003701750",Síndromes neoplásicas; hereditárias,Exantema
n para 1,"0,12146174859717200",Artéria carótida; interna; dissecção,EXOFTALALMOS
n para 1,"0,11644384227718500",Artrite; experimental,EXOFTALALMOS
n para 1,"0,13745587905299800",Artrite; reumatóide,EXOFTALALMOS
n para 1,"0,20510244602561800",Artrite; reumatóide juvenil,EXOFTALALMOS
n para 1,"0,1922713349156750",Carcinoma; célula basal,EXOFTALALMOS
n para 1,"0,14730293488943600",Carcinoma; célula escamosa,EXOFTALALMOS
n para 1,"0,16278346682431900",Carcinoma; papilar,EXOFTALALMOS
n para 1,"0,1647609251424390",Carcinoma; pequena célula,EXOFTALALMOS
n para 1,"0,10931989386297600",Leucemia; linfocítica; crônica; células B,EXOFTALALMOS
n para 1,"0,14117001375042500",Leucemia; linfóide,EXOFTALALMOS
n para 1,"0,2721019137625810",Leucemia; mielogênica; crônica; BCR-ABL POSITIVA,EXOFTALALMOS
n para 1,"0,11505863619654700",Leucemia; mielóide,EXOFTALALMOS
n para 1,"0,14475689591596100",Leucemia; mielóide; aguda,EXOFTALALMOS
n para 1,"0,15702242789874900",Leucemia; promielocítica; aguda,EXOFTALALMOS
n para 1,"0,11754411392673000",Lúpus erytematoso; sistêmico,EXOFTALALMOS
n para 1,"0,1389775666679820",Neoplasias; segundo primário,EXOFTALALMOS
n para 1,"0,11153281494952100",Recorrência da neoplasia; local,EXOFTALALMOS
n para 1,"0,1511764774288970",Scleroderma; sistêmico,EXOFTALALMOS
n para 1,"0,22938591330959600",Tireoidite; autoimune,EXOFTALALMOS
n para 1,"0,11114047968871600",Doença pulmonar; obstrutiva crônica,Exposição pré-natal Efeitos atrasados
n para 1,"0,3718711862254650",Amiloidose; familiar,Fácies
n para 1,"0,11808388755318800",Anemia; aplástica,Fácies
n para 1,"0,22156315433622800",Anemia; célula falciforme,Fácies
n para 1,"0,1346946771939050",Aneurisma; dissecando,Fácies
n para 1,"0,12661425755290800",Anormalidades; múltiplas,Fácies
n para 1,"0,1186584019734560",Arritmias; cardíaco,Fácies
n para 1,"0,1872937064495840",Artéria carótida; interna; dissecção,Fácies
n para 1,"0,19716726568643800",Artrite; experimental,Fácies
n para 1,"0,2431825382718050",Artrite; psoriática,Fácies
n para 1,"0,2359224856735990",Artrite; reumatóide,Fácies
n para 1,"0,21228336528837700",Artrite; reumatóide juvenil,Fácies
n para 1,"0,16746482393570700",Ataque isquêmico; transitório,Fácies
n para 1,"0,19923132563998900",Candidíase; oral,Fácies
n para 1,"0,306075282165098",Carcinoma; célula basal,Fácies
n para 1,"0,2827104933572090",Carcinoma; célula escamosa,Fácies
n para 1,"0,10891596128546400",Carcinoma; célula renal,Fácies
n para 1,"0,10942362406828700",Carcinoma; papilar,Fácies
n para 1,"0,15309784835402300",Dermatite; contato,Fácies
n para 1,"0,15776848337100000",Disautonomia; familiar,Fácies
n para 1,"0,12898485262070000",Doenças cerebrais; metabólicas,Fácies
n para 1,"0,17026911636116000",Doenças genéticas; inatos,Fácies
n para 1,"0,2570164964659820",Doenças genitais; homens,Fácies
n para 1,"0,1427172083720880",Doenças hepáticas; alcoólatras,Fácies
n para 1,"0,17119583487787600",Doenças ósseas; Desenvolvimento,Fácies
n para 1,"0,12239919695812100",Encefalite; herpes simplex,Fácies
n para 1,"0,15684455634784600",Epilepsia; generalizada,Fácies
n para 1,"0,11924465903527400",Epilepsia; parcial complexo,Fácies
n para 1,"0,14174904760078600",Epilepsias; parciais,Fácies
n para 1,"0,15256548171851600",Espasmos; infantil,Fácies
n para 1,"0,12246219498410500",Espondilite; anquilosing,Fácies
n para 1,"0,19822637546404600",Hemangoendotelioma; epitelioide,Fácies
n para 1,"0,1877830754175700",Hérnia; inguinal,Fácies
n para 1,"0,3300115325575750",Hiperostose; cortical; congênita,Fácies
n para 1,"0,10215168695253200",Hipofosfatemia; familiar,Fácies
n para 1,"0,10739309844578400",Infarto; artéria cerebral média,Fácies
n para 1,"0,20902466715899100",Insensibilidade à dor; congênita,Fácies
n para 1,"0,10050639458835600",Leishmaniose; cutânea,Fácies
n para 1,"0,20227262185775900",Leucemia; linfóide,Fácies
n para 1,"0,15121001886563400",Leucemia; mielogênica; crônica; BCR-ABL POSITIVA,Fácies
n para 1,"0,2212579732347380",Leucemia; mielóide,Fácies
n para 1,"0,19452850329239200",Leucemia; mielóide; aguda,Fácies
n para 1,"0,27712618901912100",Leucemia; monocítica; aguda,Fácies
n para 1,"0,14649155923533600",Leucemia; promielocítica; aguda,Fácies
n para 1,"0,19339538400804200",Linfoma; células B grandes; difuso,Fácies
n para 1,"0,2145117805572510",Linfoma; células B.,Fácies
n para 1,"0,19190910796114500",Linfoma; células T.,Fácies
n para 1,"0,10627155467708200",Linfoma; folicular,Fácies
n para 1,"0,2341940605270740",Linfoma; não-Hodgkin,Fácies
n para 1,"0,11118694990456000",Metabolismo lipídico; erros inatos,Fácies
n para 1,"0,13180665048535100",Metabolismo; erros inatos,Fácies
n para 1,"0,14591974657797400",Morte; repentina,Fácies
n para 1,"0,1072329086265580",Necrólise epidérmica; tóxica,Fácies
n para 1,"0,11941147917002100",Neoplasias; células germinativas e embrionário,Fácies
n para 1,"0,1508047957783350",Neoplasias; segundo primário,Fácies
n para 1,"0,1245974774454160",Paniculite; não atualizado nodular,Fácies
n para 1,"0,18951265835226400",Recorrência da neoplasia; local,Fácies
n para 1,"0,1920163184546250",Sarcoma; Ewing's,Fácies
n para 1,"0,18703238726394600",Sarcoma; Kaposi,Fácies
n para 1,"0,17334833098711200",Scleroderma; sistêmico,Fácies
n para 1,"0,1262896159041090",Telangiectasia; hemorrágica hereditária,Fácies
n para 1,"0,1358125857336480",Tireoidite; autoimune,Fácies
n para 1,"0,19551946634325400",Trombocitemia; essencial,Fácies
n para 1,"0,1399804382519200",Trombose sinusal; intracraniana,Fácies
n para 1,"0,11592042656901400",Tuberculose; bovino,Fácies
n para 1,"0,10511011088997800",Vasoespasmo; intracraniano,Fácies
n para 1,"0,11383760254057000",Aborto; espontâneo,Falência de múltiplos órgãos
n para 1,"0,19674297048548900",Anemia; aplástica,Falência de múltiplos órgãos
n para 1,"0,38420439633965000",Anemia; célula falciforme,Falência de múltiplos órgãos
n para 1,"0,23140327227427700",Anemia; deficiência de ferro,Falência de múltiplos órgãos
n para 1,"0,3324063019492960",Anemia; hemolítica,Falência de múltiplos órgãos
n para 1,"0,17820859643389600",Aneurisma aórtico; abdominal,Falência de múltiplos órgãos
n para 1,"0,11230130150472700",Aneurisma; dissecando,Falência de múltiplos órgãos
n para 1,"0,16960372543420100",Arritmias; cardíaco,Falência de múltiplos órgãos
n para 1,"0,1025910702890720",Artrite; experimental,Falência de múltiplos órgãos
n para 1,"0,1104837044881080",Artrite; psoriática,Falência de múltiplos órgãos
n para 1,"0,18637705589259500",Artrite; reumatóide,Falência de múltiplos órgãos
n para 1,"0,27041722260110700",Artrite; reumatóide juvenil,Falência de múltiplos órgãos
n para 1,"0,21370829824384800",Ataque isquêmico; transitório,Falência de múltiplos órgãos
n para 1,"0,19279497172785400",Carcinoma; célula de transição,Falência de múltiplos órgãos
n para 1,"0,3068146867211600",Carcinoma; célula escamosa,Falência de múltiplos órgãos
n para 1,"0,3447941169356360",Carcinoma; célula renal,Falência de múltiplos órgãos
n para 1,"0,2031434128947520",Carcinoma; ductal pancreático,Falência de múltiplos órgãos
n para 1,"0,37151819602234600",Carcinoma; hepatocelular,Falência de múltiplos órgãos
n para 1,"0,19460341798844500",Carcinoma; pequena célula,Falência de múltiplos órgãos
n para 1,"0,2070413856057130",Carcinoma; pulmão de células não pequenas,Falência de múltiplos órgãos
n para 1,"0,4991771447769630",Cardiomiopatia; dilatada,Falência de múltiplos órgãos
n para 1,"0,14161983388678800",Cistadenocarcinoma; seroso,Falência de múltiplos órgãos
n para 1,"0,17957307159156900",Colite; ulcerosa,Falência de múltiplos órgãos
n para 1,"0,11730910260944600",Defeitos cardíacos; congênitos,Falência de múltiplos órgãos
n para 1,"0,3450317406711660",Defeitos do septo cardíaco; atrial,Falência de múltiplos órgãos
n para 1,"0,26370840515957400",Diabetes mellitus; experimental,Falência de múltiplos órgãos
n para 1,"0,29545432972929300",Diabetes mellitus; tipo 1,Falência de múltiplos órgãos
n para 1,"0,2593017446681030",Diabetes mellitus; tipo 2,Falência de múltiplos órgãos
n para 1,"0,2620504231242040",Distrofia muscular; Duchenne,Falência de múltiplos órgãos
n para 1,"0,29462608463016000",Doença granulomatosa; crônica,Falência de múltiplos órgãos
n para 1,"0,20734541311162100",Doença pulmonar; obstrutiva crônica,Falência de múltiplos órgãos
n para 1,"0,11260243267243700",Doenças de pele; vasculares,Falência de múltiplos órgãos
n para 1,"0,17308762694747000",Doenças genitais; homens,Falência de múltiplos órgãos
n para 1,"0,16593744916431700",Doenças ósseas; metabólicas,Falência de múltiplos órgãos
n para 1,"0,3070256039010130",Doenças pulmonares; obstrutivas,Falência de múltiplos órgãos
n para 1,"0,18289696607882200",Esforocitose; hereditária,Falência de múltiplos órgãos
n para 1,"0,18319744198556400",Hepatite C; crônica,Falência de múltiplos órgãos
n para 1,"0,18033725165327800",Hérnia; diafragmática,Falência de múltiplos órgãos
n para 1,"0,1564837038775110",Hérnia; inguinal,Falência de múltiplos órgãos
n para 1,"0,19284721493989900",Hipertensão; portal,Falência de múltiplos órgãos
n para 1,"0,47124955416482000",Hipertensão; pulmonar,Falência de múltiplos órgãos
n para 1,"0,4343869172046070",Hipertrofia; ventricular esquerdo,Falência de múltiplos órgãos
n para 1,"0,25470040946797700",Hipóxia-isquemia; cérebro,Falência de múltiplos órgãos
n para 1,"0,11269231989986500",Infarto; artéria cerebral média,Falência de múltiplos órgãos
n para 1,"0,18122796955525600",Infecções de Salmonella; Animal,Falência de múltiplos órgãos
n para 1,"0,19765923490628800",Infecções por mycobacterium; atípico,Falência de múltiplos órgãos
n para 1,"0,1466382553794040",Infertilidade; homem,Falência de múltiplos órgãos
n para 1,"0,32786618775784000",Influenza; humano,Falência de múltiplos órgãos
n para 1,"0,41041370313468600",Insuficiência hepática; aguda,Falência de múltiplos órgãos
n para 1,"0,18085215822202800",Leucemia; linfocítica; crônica; células B,Falência de múltiplos órgãos
n para 1,"0,3018296893146470",Leucemia; linfóide,Falência de múltiplos órgãos
n para 1,"0,39647643938645800",Leucemia; mielogênica; crônica; BCR-ABL POSITIVA,Falência de múltiplos órgãos
n para 1,"0,3553082697570100",Leucemia; mielóide,Falência de múltiplos órgãos
n para 1,"0,3486594601785660",Leucemia; mielóide; aguda,Falência de múltiplos órgãos
n para 1,"0,1589158354506940",Leucemia; monocítica; aguda,Falência de múltiplos órgãos
n para 1,"0,31272556706230300",Leucemia; promielocítica; aguda,Falência de múltiplos órgãos
n para 1,"0,29492170495552200",Linfoma; folicular,Falência de múltiplos órgãos
n para 1,"0,32581150601759200",Linfoma; não-Hodgkin,Falência de múltiplos órgãos
n para 1,"0,12137105937893200",Lúpus eritematoso; cutâneo,Falência de múltiplos órgãos
n para 1,"0,32422168294351800",Lúpus erytematoso; sistêmico,Falência de múltiplos órgãos
n para 1,"0,355129927868887",Melanoma; experimental,Falência de múltiplos órgãos
n para 1,"0,13105300157804200",Metabolismo; erros inatos,Falência de múltiplos órgãos
n para 1,"0,15583460443289700",Morte; repentina; cardíaca,Falência de múltiplos órgãos
n para 1,"0,3120965231550090",Necrólise epidérmica; tóxica,Falência de múltiplos órgãos
n para 1,"0,13985361938365700",Nefrite; intersticial,Falência de múltiplos órgãos
n para 1,"0,13195636029554600",Neoplasias de mama; homem,Falência de múltiplos órgãos
n para 1,"0,18213500140417600",Neoplasias do fígado; experimental,Falência de múltiplos órgãos
n para 1,"0,29841255265985100",Neoplasias mamárias; experimental,Falência de múltiplos órgãos
n para 1,"0,14656305477814500",Neoplasias; células germinativas e embrionário,Falência de múltiplos órgãos
n para 1,"0,12063947267698400",Neoplasias; segundo primário,Falência de múltiplos órgãos
n para 1,"0,17322124567076600",Ossificação; heterotópica,Falência de múltiplos órgãos
n para 1,"0,2942634858367360",Paniculite; não atualizado nodular,Falência de múltiplos órgãos
n para 1,"0,15914212326505100",Recorrência da neoplasia; local,Falência de múltiplos órgãos
n para 1,"0,2585509903266940",Rim policístico; autossômico dominante,Falência de múltiplos órgãos
n para 1,"0,2898856139494110",Sarcoma; Kaposi,Falência de múltiplos órgãos
n para 1,"0,29471801914943500",Scleroderma; sistêmico,Falência de múltiplos órgãos
n para 1,"0,40100011491670400",Síndrome de desconforto respiratório; adulto,Falência de múltiplos órgãos
n para 1,"0,11464674582862600",Telangiectasia; hemorrágica hereditária,Falência de múltiplos órgãos
n para 1,"0,22573874090409000",Transformação celular; neoplásica,Falência de múltiplos órgãos
n para 1,"0,11189893681788800",Trombocitemia; essencial,Falência de múltiplos órgãos
n para 1,"0,12319455571026700",Trombose sinusal; intracraniana,Falência de múltiplos órgãos
n para 1,"0,23135992212822600",Tuberculose; bovino,Falência de múltiplos órgãos
n para 1,"0,2504580097657370",Aborto; espontâneo,Falha em prosperar
n para 1,"0,19370320615437600",Aborto; habitual,Falha em prosperar
n para 1,"0,16423507321554300",Acidose; tubular renal,Falha em prosperar
n para 1,"0,10091017879571300",Anemia; célula falciforme,Falha em prosperar
n para 1,"0,5818353833922160",Anemia; deficiência de ferro,Falha em prosperar
n para 1,"0,1356314148871070",Anemia; macrocítica,Falha em prosperar
n para 1,"0,4579987016232490",Anormalidades; induzidas por drogas,Falha em prosperar
n para 1,"0,18818248150972500",Anormalidades; múltiplas,Falha em prosperar
n para 1,"0,18070210545005100",Artrite; experimental,Falha em prosperar
n para 1,"0,11651946423457800",Artrite; reumatóide,Falha em prosperar
n para 1,"0,13953465203862100",Artrite; reumatóide juvenil,Falha em prosperar
n para 1,"0,146732307500497",Candidíase; oral,Falha em prosperar
n para 1,"0,21321815565290700",Carcinoma; célula de transição,Falha em prosperar
n para 1,"0,24904507370144800",Carcinoma; célula escamosa,Falha em prosperar
n para 1,"0,2820871876955380",Carcinoma; célula renal,Falha em prosperar
n para 1,"0,2577314360049540",Carcinoma; hepatocelular,Falha em prosperar
n para 1,"0,21145117879619000",Carcinoma; pequena célula,Falha em prosperar
n para 1,"0,2608399880663090",Carcinoma; pulmão de células não pequenas,Falha em prosperar
n para 1,"0,2894072830921580",Cistadenocarcinoma; seroso,Falha em prosperar
n para 1,"0,2553581821239110",Colite; ulcerosa,Falha em prosperar
n para 1,"0,12163833537261300",Diabetes insipidus; nefrogênico,Falha em prosperar
n para 1,"0,4467895991054420",Diabetes mellitus; experimental,Falha em prosperar
n para 1,"0,17777505542146800",Diabetes mellitus; tipo 2,Falha em prosperar
n para 1,"0,18126389961794300",Diabetes; gestacional,Falha em prosperar
n para 1,"0,1802727646198470",Disautonomia; familiar,Falha em prosperar
n para 1,"0,1679304005109490",Doença granulomatosa; crônica,Falha em prosperar
